Rating (Stars),Number of Reviews,Free Delivery,Storage,New Bought Last Month,New Dashed MRP,New Discount (%),RAM,Brand_apple,Brand_oneplus,Brand_oppo,Brand_realme,Brand_samsung,Brand_vivo,Brand_xiaomi,Color_Black,Color_Black Titanium,Color_Blue,Color_Blue Titanium,Color_Gold,Color_Gray,Color_Green,Color_Midnight,Color_Natural Titanium,Color_Pink,Color_Purple,Color_Red,Color_Silver,Color_Starlight,Color_White,Color_Yellow
0.722222,-0.270305358018666,1,0.5662937368520125,-0.49271377581378994,0.26872485454905826,0.2,1.702009834195604,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.666667,-0.3042328323122466,1,-0.6310130210636709,-0.49271377581378994,-0.5669942676816104,0.138462,0.13255528303704076,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.388889,-0.30022693775710096,1,-0.6310130210636709,-0.49271377581378994,-0.567261783405756,0.2,-0.6521719925422409,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.222222,-0.3011262202082561,1,0.5662937368520125,-0.49271377581378994,-0.5003828523693709,0.107692,0.13255528303704076,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.222222,-0.3021890085596213,1,0.5662937368520125,-0.49271377581378994,-0.3663240351069368,0.446154,0.13255528303704076,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.833333,0.15096759387246855,1,-0.6310130210636709,-0.49271377581378994,-0.567261783405756,-0.476923,0.13255528303704076,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.555556,-0.3029247851105664,1,0.5662937368520125,-0.49271377581378994,0.1687074131841443,-0.169231,1.702009834195604,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.666667,-0.0017469169236966648,-1,-0.6310130210636709,4.3106877109176,-0.7341581558070551,-0.138462,-0.6521719925422409,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.722222,-0.29483124305017006,-1,-0.6310130210636709,0.7081365958690575,-0.7007186902888625,0.046154,0.13255528303704076,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.666667,-0.0017469169236966648,-1,-0.6310130210636709,0.7081365958690575,-0.7341581558070551,-0.138462,-0.6521719925422409,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.555556,-0.2938502076489099,-1,0.5662937368520125,0.10771141002763378,-0.46664243166151453,0.076923,0.13255528303704076,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.666667,-0.1708937706909696,-1,-0.6310130210636709,5.511538082600447,-0.8344765523616328,-0.476923,-0.6521719925422409,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.666667,-0.1708937706909696,-1,-0.6310130210636709,3.1098373392347525,-0.8344765523616328,-0.476923,-0.6521719925422409,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.722222,-0.26752575771509557,-1,-0.6310130210636709,0.7081365958690575,-0.6672792247706699,-0.538462,-0.6521719925422409,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.777778,-0.29589403140153525,-1,0.5662937368520125,-0.13245866430893571,-0.19912670751597397,0.046154,1.702009834195604,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.666667,-0.0017469169236966648,-1,-0.6310130210636709,0.7081365958690575,-0.7007186902888625,-0.2,0.13255528303704076,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.777778,-0.2855114067381985,-1,-0.6310130210636709,0.7081365958690575,-0.6338397592524774,-0.569231,0.13255528303704076,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.833333,-0.08415389062955027,-1,0.5662937368520125,-0.012373627140650973,-0.06536884544320368,-0.846154,1.702009834195604,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.722222,-0.1569957691731173,-1,-0.6310130210636709,0.10771141002763378,-0.6338397592524774,0.015385,0.13255528303704076,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.722222,-0.29156112504596954,-1,-0.6310130210636709,1.908986967551905,-0.7007186902888625,-0.107692,0.13255528303704076,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.722222,-0.1569957691731173,-1,-0.6310130210636709,-0.012373627140650973,-0.6338397592524774,0.015385,0.13255528303704076,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.666667,-0.0017469169236966648,-1,-0.6310130210636709,0.7081365958690575,-0.7007186902888625,-0.2,0.13255528303704076,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.666667,-0.29311443109796476,-1,0.5662937368520125,-0.25254370147722044,-0.46664243166151453,-0.107692,0.13255528303704076,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.666667,-0.27913467663000746,-1,-0.6310130210636709,0.7081365958690575,-0.6672792247706699,-0.538462,-0.6521719925422409,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.666667,-0.1708937706909696,-1,-0.6310130210636709,4.3106877109176,-0.8010370868434402,-0.507692,0.13255528303704076,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.666667,-0.1708937706909696,-1,-0.6310130210636709,4.3106877109176,-0.8010370868434402,-0.507692,0.13255528303704076,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.666667,-0.25885994500396414,-1,-0.6310130210636709,-0.3726287386455052,-0.6004002937342848,-0.2,0.13255528303704076,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.833333,-0.08415389062955027,-1,0.5662937368520125,-0.012373627140650973,-0.13224777647958882,-0.753846,0.13255528303704076,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.666667,-0.29311443109796476,-1,0.5662937368520125,-0.49271377581378994,-0.46664243166151453,-0.384615,1.702009834195604,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.833333,-0.282486547584313,-1,-0.6310130210636709,0.7081365958690575,-0.6338397592524774,-0.569231,0.13255528303704076,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.777778,-0.2949947489503801,-1,0.5662937368520125,0.10771141002763378,-0.5335213626978996,-0.6,1.702009834195604,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.611111,-0.2990823964556308,-1,-0.6310130210636709,-0.25254370147722044,-0.6672792247706699,-0.538462,-0.6521719925422409,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.666667,-0.1708937706909696,-1,-0.6310130210636709,-0.13245866430893571,-0.8679160178798253,-0.446154,-1.4368992681215225,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.666667,-0.28330407708536315,-1,0.5662937368520125,-0.4326712572296476,-0.2660056385523591,-0.107692,0.13255528303704076,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.722222,-0.28256830053441806,-1,-0.6310130210636709,0.10771141002763378,-0.7341581558070551,-0.046154,-0.6521719925422409,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.666667,-0.30194374970930626,-1,0.5662937368520125,-0.3726287386455052,-0.5335213626978996,-0.6,1.702009834195604,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.722222,-0.30333354986109146,-1,-0.6310130210636709,-0.3726287386455052,-0.7007186902888625,-0.015385,0.13255528303704076,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.666667,-0.300553949557521,-1,-0.6310130210636709,-0.13245866430893571,-0.6004002937342848,0.046154,0.13255528303704076,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.833333,-0.08415389062955027,-1,-0.6310130210636709,-0.25254370147722044,-0.19912670751597397,-0.723077,0.13255528303704076,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.833333,-0.08415389062955027,-1,2.960907252683379,-0.4326712572296476,0.06838901662956659,-0.846154,1.702009834195604,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.833333,-0.08415389062955027,-1,2.960907252683379,-0.4326712572296476,0.06838901662956659,-0.846154,1.702009834195604,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.611111,-0.28068798268200273,-1,0.5662937368520125,-0.4326712572296476,-0.46664243166151453,-0.169231,0.13255528303704076,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.722222,-0.26621771051341536,-1,0.5662937368520125,-0.3726287386455052,-0.13254873166925255,-0.107692,0.13255528303704076,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.722222,-0.26621771051341536,-1,0.5662937368520125,-0.49271377581378994,-0.13224777647958882,-0.415385,0.13255528303704076,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.666667,-0.300553949557521,-1,0.5662937368520125,-0.13245866430893571,-0.5669608282160922,-0.076923,0.13255528303704076,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.722222,-0.26621771051341536,-1,0.5662937368520125,-0.4326712572296476,-0.06536884544320368,-0.107692,1.702009834195604,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.722222,-0.1569957691731173,-1,-0.6310130210636709,-0.49271377581378994,-0.6672792247706699,-0.384615,-0.6521719925422409,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.611111,-0.3011262202082561,-1,-0.6310130210636709,-0.49271377581378994,-0.5335213626978996,-0.046154,0.13255528303704076,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.666667,-0.2260770120118537,-1,-1.2296664000215125,-0.3726287386455052,-1.0016738799525957,-0.538462,-1.4368992681215225,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.555556,-0.30308829101077644,-1,-0.6310130210636709,-0.4326712572296476,-0.8679160178798253,-0.538462,-0.6521719925422409,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.833333,-0.08415389062955027,-1,0.5662937368520125,-0.13245866430893571,-0.13224777647958882,-0.753846,0.13255528303704076,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.666667,-0.2849391360874634,-1,-0.6310130210636709,-0.13245866430893571,-0.7341581558070551,-0.138462,-0.6521719925422409,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.444444,-0.30333354986109146,-1,-0.6310130210636709,-0.4326712572296476,-0.8010370868434402,-0.2,-0.6521719925422409,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.833333,-0.08415389062955027,-1,0.5662937368520125,-0.25254370147722044,-0.06536884544320368,-0.846154,1.702009834195604,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.666667,-0.300553949557521,-1,-0.6310130210636709,-0.3726287386455052,-0.6004002937342848,0.015385,0.13255528303704076,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.666667,-0.25885994500396414,-1,-0.6310130210636709,-0.25254370147722044,-0.6338397592524774,-0.076923,-0.6521719925422409,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.722222,-0.3010444672581511,-1,0.5662937368520125,-0.25254370147722044,-0.5335213626978996,-0.6,1.702009834195604,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.666667,-0.25885994500396414,-1,-0.6310130210636709,-0.25254370147722044,-0.6004002937342848,-0.2,0.13255528303704076,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.888889,-0.30006343185689094,-1,-0.6310130210636709,-0.25254370147722044,-0.6338397592524774,-0.569231,0.13255528303704076,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.722222,0.1191656962816183,1,-0.6310130210636709,-0.012373627140650973,-0.46664243166151453,0.015385,0.13255528303704076,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.611111,-0.22738505921353394,1,-0.6310130210636709,3.1098373392347525,-0.7675976213252477,-0.107692,-0.6521719925422409,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.611111,-0.22738505921353394,1,-0.6310130210636709,4.3106877109176,-0.7675976213252477,-0.107692,-0.6521719925422409,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.611111,-0.22738505921353394,1,-0.6310130210636709,4.3106877109176,-0.7675976213252477,-0.107692,-0.6521719925422409,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.722222,0.1191656962816183,1,-0.6310130210636709,1.908986967551905,-0.5168016299388034,0.076923,-0.6521719925422409,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.722222,0.1191656962816183,1,-0.6310130210636709,0.7081365958690575,-0.5168016299388034,0.076923,-0.6521719925422409,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.611111,-0.22738505921353394,1,-0.6310130210636709,0.7081365958690575,-0.7341581558070551,-0.230769,0.13255528303704076,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.555556,-0.16149218142889304,1,-0.6310130210636709,-0.4326712572296476,-0.7675976213252477,-0.538462,-0.6521719925422409,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.722222,0.1191656962816183,1,0.5662937368520125,0.10771141002763378,-0.41648323338422566,-0.230769,0.13255528303704076,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.722222,0.1191656962816183,1,-0.6310130210636709,0.7081365958690575,-0.5168016299388034,0.076923,-0.6521719925422409,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.555556,-0.28632893623924865,1,-0.6310130210636709,-0.012373627140650973,-0.19912670751597397,-0.6,0.13255528303704076,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.722222,0.1191656962816183,1,0.5662937368520125,0.7081365958690575,-0.41648323338422566,-0.230769,0.13255528303704076,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.611111,-0.29891889055542076,1,0.5662937368520125,-0.25254370147722044,-0.09880831096139625,-0.630769,0.13255528303704076,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.722222,-0.2751287820748618,1,-0.6310130210636709,-0.4326712572296476,0.10182848214775916,-0.630769,0.13255528303704076,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.611111,-0.22738505921353394,-1,-0.6310130210636709,0.10771141002763378,-0.7341581558070551,-0.230769,0.13255528303704076,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.444444,-0.25518106224923853,-1,-0.6310130210636709,-0.012373627140650973,-0.3663240351069368,-0.138462,0.13255528303704076,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.722222,0.1191656962816183,-1,-0.6310130210636709,0.10771141002763378,-0.46664243166151453,0.015385,0.13255528303704076,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.611111,-0.22738505921353394,-1,-0.6310130210636709,0.10771141002763378,-0.8010370868434402,-0.046154,-1.4368992681215225,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.555556,-0.16149218142889304,-1,-0.6310130210636709,-0.49271377581378994,-0.8010370868434402,-0.292308,-1.4368992681215225,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.611111,-0.22738505921353394,-1,-0.6310130210636709,0.10771141002763378,-0.8010370868434402,-0.046154,-1.4368992681215225,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.444444,-0.25518106224923853,-1,-0.6310130210636709,-0.13245866430893571,-0.3663240351069368,-0.138462,0.13255528303704076,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.722222,2.581237541644205,-1,-0.6310130210636709,-0.13245866430893571,-0.46664243166151453,0.076923,3.2714643853541676,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.777778,-0.29981817300657587,-1,0.5662937368520125,-0.3726287386455052,-0.09880831096139625,-0.630769,0.13255528303704076,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.722222,-0.2751287820748618,-1,0.5662937368520125,-0.3726287386455052,0.3024652752569146,-0.692308,1.702009834195604,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.666667,-0.3028430321604614,-1,-0.6310130210636709,-0.3726287386455052,-0.6672792247706699,-0.6,-0.6521719925422409,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.444444,-0.2984283728547907,1,-0.6310130210636709,-0.3726287386455052,-0.19912670751597397,-0.723077,0.13255528303704076,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.611111,-0.22738505921353394,1,-0.6310130210636709,-0.25254370147722044,-0.8010370868434402,-0.046154,-1.4368992681215225,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.611111,-0.15724102802343234,1,0.5662937368520125,-0.49271377581378994,1.1718913787299214,0.753846,0.13255528303704076,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.611111,-0.22738505921353394,1,-0.6310130210636709,0.10771141002763378,-0.7341581558070551,-0.230769,0.13255528303704076,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.666667,0.705170842634355,1,-0.6310130210636709,-0.49271377581378994,-0.23256617303416652,-0.2,1.702009834195604,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.555556,-0.28632893623924865,1,0.5662937368520125,-0.3726287386455052,-0.09880831096139625,-0.630769,0.13255528303704076,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.666667,-0.19950730322772434,1,-0.6310130210636709,-0.49271377581378994,-0.48366311961027453,0.261538,0.13255528303704076,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.611111,-0.15724102802343234,1,0.5662937368520125,-0.3726287386455052,1.1718913787299214,0.630769,0.13255528303704076,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.722222,0.1191656962816183,1,-0.6310130210636709,-0.012373627140650973,-0.46664243166151453,0.015385,0.13255528303704076,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.555556,-0.2986736317051057,1,-0.6310130210636709,-0.3726287386455052,-0.19912670751597397,-0.6,0.13255528303704076,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.833333,-0.30374231461161655,1,0.5662937368520125,-0.3726287386455052,1.3390887063208843,-0.230769,0.13255528303704076,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.722222,0.1191656962816183,1,0.5662937368520125,-0.012373627140650973,-0.41648323338422566,-0.230769,0.13255528303704076,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.111111,-0.3035788087114065,1,-1.2296664000215125,-0.4326712572296476,-0.9515146816753067,-0.6,-1.4368992681215225,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.722222,-0.2751287820748618,1,0.5662937368520125,-0.3726287386455052,0.3024652752569146,-0.815385,1.702009834195604,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.611111,-0.15724102802343234,1,0.5662937368520125,-0.3726287386455052,1.1718913787299214,0.753846,0.13255528303704076,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.555556,-0.16149218142889304,1,-0.6310130210636709,-0.3726287386455052,-0.7675976213252477,-0.538462,-0.6521719925422409,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.777778,-0.30398757346193156,-1,-0.6310130210636709,-0.13245866430893571,-0.43320296614332193,-0.415385,0.13255528303704076,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.777778,-0.30398757346193156,-1,0.5662937368520125,-0.4326712572296476,-0.3663240351069368,-0.476923,0.13255528303704076,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.666667,-0.3011262202082561,-1,0.5662937368520125,0.10771141002763378,0.10182848214775916,-0.446154,0.13255528303704076,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.555556,-0.3028430321604614,-1,0.5662937368520125,0.10771141002763378,0.10182848214775916,0.046154,0.13255528303704076,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.555556,-0.29720207860321546,-1,-0.6310130210636709,-0.012373627140650973,-0.6672792247706699,-0.230769,-0.6521719925422409,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.555556,-0.30022693775710096,-1,-1.2296664000215125,0.10771141002763378,-0.9347949489162105,0.015385,-1.4368992681215225,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.555556,-0.30022693775710096,-1,-1.2296664000215125,-0.25254370147722044,-0.9347949489162105,0.015385,-1.4368992681215225,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.5,-0.29761084335374055,-1,-0.6310130210636709,-0.3726287386455052,-0.8010370868434402,-0.230769,-1.4368992681215225,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.833333,-0.3029247851105664,-1,-0.6310130210636709,-0.3726287386455052,-0.03192937992501111,0.107692,0.13255528303704076,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.833333,-0.300635702507626,-1,-0.6310130210636709,-0.3726287386455052,-0.23256617303416652,-0.076923,0.13255528303704076,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.777778,-0.30398757346193156,-1,-0.6310130210636709,-0.3726287386455052,-0.43320296614332193,-0.415385,0.13255528303704076,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.722222,-0.29965466710636585,-1,-0.6310130210636709,-0.13245866430893571,-0.5335213626978996,-0.292308,0.13255528303704076,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.722222,-0.300635702507626,-1,0.5662937368520125,-0.13245866430893571,-0.1656872419977814,-0.292308,0.13255528303704076,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.777778,-0.30398757346193156,-1,0.5662937368520125,-0.3726287386455052,-0.43320296614332193,-0.661538,0.13255528303704076,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.555556,-0.29720207860321546,-1,-0.6310130210636709,-0.25254370147722044,-0.7341581558070551,-0.230769,-1.4368992681215225,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.722222,-0.300635702507626,-1,-0.6310130210636709,-0.3726287386455052,-0.23256617303416652,-0.076923,0.13255528303704076,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.722222,-0.29965466710636585,-1,-0.6310130210636709,-0.13245866430893571,-0.5335213626978996,-0.292308,0.13255528303704076,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.777778,-0.3030065380606714,-1,-0.6310130210636709,-0.3726287386455052,-0.03192937992501111,0.107692,0.13255528303704076,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.777778,-0.30398757346193156,-1,-0.6310130210636709,-0.4326712572296476,-0.43320296614332193,-0.415385,0.13255528303704076,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.555556,-0.29720207860321546,1,-0.6310130210636709,-0.25254370147722044,-0.6672792247706699,-0.230769,-0.6521719925422409,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.555556,-0.29720207860321546,1,-0.6310130210636709,-0.3726287386455052,-0.6004002937342848,-0.230769,0.13255528303704076,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.722222,-0.30308829101077644,1,-0.6310130210636709,-0.3726287386455052,-0.03192937992501111,0.107692,0.13255528303704076,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.888889,-0.30374231461161655,1,0.5662937368520125,-0.25254370147722044,-0.1656872419977814,-0.076923,0.13255528303704076,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.388889,-0.3036605616615115,1,-0.6310130210636709,-0.3726287386455052,-0.33288456958874424,-0.384615,0.13255528303704076,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,-0.30374231461161655,1,-0.6310130210636709,-0.3726287386455052,-0.19912670751597397,-0.261538,0.13255528303704076,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.833333,-0.3021072556095163,1,-0.6310130210636709,-0.25254370147722044,0.0015100855931814568,-0.538462,0.13255528303704076,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.722222,-0.2781536412287473,1,-0.6310130210636709,-0.3726287386455052,-0.46664243166151453,-0.292308,0.13255528303704076,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.055556,-0.30398757346193156,1,0.5662937368520125,-0.3726287386455052,-0.13224777647958882,-0.353846,0.13255528303704076,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
